[2025-08-30T10:00:53.525Z] GET /src/App.tsx?t=1756548053457 -> 200 (38ms)
[2025-08-30T10:00:53.525Z] GET /src/components/Navbar.tsx?t=1756548053457 -> 200 (38ms)
[2025-08-30T10:00:53.525Z] GET /src/pages/Callback.tsx?t=1756548053457 -> 200 (38ms)
[2025-08-30T10:00:53.525Z] GET /src/pages/Dashboard.tsx?t=1756548053457 -> 200 (38ms)
[2025-08-30T10:00:53.525Z] GET /src/pages/Login.tsx?t=1756548053457 -> 200 (38ms)
[2025-08-30T10:00:57.008Z] CLIENT POST / :: AUTHORIZATION GET https://auth.pingone.com/d02d2305-f445-406d-82ee-7cdbf6eeabfd/as/authorize?client_id=a4f963ea-0736-456a-be72-b1fa4f63f81f&redirect_uri=https%3A%2F%2Flocalhost%3A3000%2Fcallback&response_type=code&scope=openid+profile+email&state=***masked***&code_challenge=tdttstVPNxqvDz-k9E-JQaAjFpfLTYbqQrg7BAYPHmQ&code_challenge_method=S256
[2025-08-30T10:01:00.730Z] GET /src/contexts/AuthContext.tsx?t=1756548060713 -> 500 (14ms)
[2025-08-30T10:01:06.089Z] GET /src/contexts/AuthContext.tsx?t=1756548066082 -> 500 (4ms)
[2025-08-30T10:01:11.386Z] GET /src/contexts/AuthContext.tsx?t=1756548071371 -> 200 (12ms)
[2025-08-30T10:01:11.417Z] GET /src/App.tsx?t=1756548071371 -> 200 (25ms)
[2025-08-30T10:01:11.417Z] GET /src/components/Navbar.tsx?t=1756548071371 -> 200 (25ms)
[2025-08-30T10:01:11.417Z] GET /src/pages/Dashboard.tsx?t=1756548071371 -> 200 (25ms)
[2025-08-30T10:01:11.417Z] GET /src/pages/Callback.tsx?t=1756548071371 -> 200 (25ms)
[2025-08-30T10:01:11.422Z] GET /src/pages/Login.tsx?t=1756548071371 -> 200 (30ms)
[2025-08-30T10:01:43.436Z] GET / -> 200 (2ms)
[2025-08-30T10:01:43.448Z] GET /@vite/client -> 200 (5ms)
[2025-08-30T10:01:43.451Z] GET /@react-refresh -> 200 (3ms)
[2025-08-30T10:01:43.451Z] GET /src/main.tsx?t=1756548071371 -> 200 (4ms)
[2025-08-30T10:01:43.460Z] GET /node_modules/.vite/deps/react_jsx-dev-runtime.js?v=3d9986f6 -> 200 (2ms)
[2025-08-30T10:01:43.460Z] GET /node_modules/.vite/deps/react.js?v=3d9986f6 -> 200 (1ms)
[2025-08-30T10:01:43.460Z] GET /node_modules/.vite/deps/react-dom_client.js?v=3d9986f6 -> 200 (1ms)
[2025-08-30T10:01:43.460Z] GET /node_modules/.vite/deps/react-router-dom.js?v=3d9986f6 -> 200 (1ms)
[2025-08-30T10:01:43.461Z] GET /src/App.tsx?t=1756548071371 -> 200 (2ms)
[2025-08-30T10:01:43.463Z] GET /node_modules/vite/dist/client/env.mjs -> 200 (1ms)
[2025-08-30T10:01:43.463Z] GET /node_modules/.vite/deps/styled-components.js?v=3d9986f6 -> 200 (3ms)
[2025-08-30T10:01:43.463Z] GET /src/styles/global.ts -> 200 (2ms)
[2025-08-30T10:01:43.472Z] GET /node_modules/.vite/deps/chunk-I4MZPW7S.js?v=3d9986f6 -> 200 (7ms)
[2025-08-30T10:01:43.472Z] GET /node_modules/.vite/deps/chunk-QXLG2TGQ.js?v=3d9986f6 -> 200 (6ms)
[2025-08-30T10:01:43.482Z] GET /src/components/Navbar.tsx?t=1756548071371 -> 200 (10ms)
[2025-08-30T10:01:43.481Z] GET /src/contexts/AuthContext.tsx?t=1756548071371 -> 200 (10ms)
[2025-08-30T10:01:43.482Z] GET /src/pages/Dashboard.tsx?t=1756548071371 -> 200 (8ms)
[2025-08-30T10:01:43.482Z] GET /src/components/CredentialSetupModal.tsx?t=1756546547232 -> 200 (9ms)
[2025-08-30T10:01:43.482Z] GET /src/pages/Flows.tsx?t=1756547457136 -> 200 (8ms)
[2025-08-30T10:01:43.482Z] GET /src/pages/Configuration.tsx?t=1756546562659 -> 200 (8ms)
[2025-08-30T10:01:43.482Z] GET /src/pages/Documentation.tsx -> 200 (7ms)
[2025-08-30T10:01:43.482Z] GET /src/pages/Login.tsx?t=1756548071371 -> 200 (7ms)
[2025-08-30T10:01:43.482Z] GET /src/components/Sidebar.tsx?t=1756513288493 -> 200 (9ms)
[2025-08-30T10:01:43.482Z] GET /src/pages/Callback.tsx?t=1756548071371 -> 200 (7ms)
[2025-08-30T10:01:43.482Z] GET /src/pages/flows/ImplicitGrantFlow.tsx -> 200 (6ms)
[2025-08-30T10:01:43.482Z] GET /src/pages/flows/ClientCredentialsFlow.tsx -> 200 (6ms)
[2025-08-30T10:01:43.482Z] GET /src/pages/flows/PKCEFlow.tsx -> 200 (6ms)
[2025-08-30T10:01:43.482Z] GET /src/pages/flows/UserInfoFlow.tsx -> 200 (6ms)
[2025-08-30T10:01:43.482Z] GET /src/pages/flows/DeviceCodeFlow.tsx -> 200 (6ms)
[2025-08-30T10:01:43.482Z] GET /src/pages/flows/IDTokensFlow.tsx -> 200 (5ms)
[2025-08-30T10:01:43.482Z] GET /src/pages/OIDC.tsx -> 200 (5ms)
[2025-08-30T10:01:43.487Z] GET /src/config/pingone.ts -> 200 (2ms)
[2025-08-30T10:01:43.487Z] GET /node_modules/.vite/deps/react-icons_fi.js?v=3d9986f6 -> 200 (2ms)
[2025-08-30T10:01:43.487Z] GET /src/utils/storage.ts -> 200 (2ms)
[2025-08-30T10:01:43.487Z] GET /src/utils/oauth.ts -> 200 (2ms)
[2025-08-30T10:01:43.487Z] GET /src/components/Card.tsx -> 200 (2ms)
[2025-08-30T10:01:43.487Z] GET /src/contexts/OAuthContext.tsx -> 200 (1ms)
[2025-08-30T10:01:43.724Z] GET /favicon.ico -> 200 (1ms)
[2025-08-30T10:01:43.730Z] GET /favicon.ico -> 200 (0ms)
[2025-08-30T10:01:43.736Z] GET /favicon.ico -> 200 (1ms)
[2025-08-30T10:02:34.150Z] GET /src/App.tsx?t=1756548154139 -> 200 (9ms)
[2025-08-30T10:02:40.167Z] GET /src/App.tsx?t=1756548160159 -> 200 (7ms)
[2025-08-30T10:02:40.306Z] CLIENT POST / :: AUTHORIZATION GET https://auth.pingone.com/d02d2305-f445-406d-82ee-7cdbf6eeabfd/as/authorize?client_id=a4f963ea-0736-456a-be72-b1fa4f63f81f&redirect_uri=https%3A%2F%2Flocalhost%3A3000%2Fcallback&response_type=code&scope=openid+profile+email&state=***masked***&code_challenge=MCHo1XOCeJCnFJARvIPnjcHMrsYZk8PjNe_ZmxzjGA8&code_challenge_method=S256
[2025-08-30T10:02:57.406Z] CLIENT POST / :: AUTHORIZATION GET https://auth.pingone.com/d02d2305-f445-406d-82ee-7cdbf6eeabfd/as/authorize?client_id=a4f963ea-0736-456a-be72-b1fa4f63f81f&redirect_uri=https%3A%2F%2Flocalhost%3A3000%2Fcallback&response_type=code&scope=openid+profile+email&state=***masked***&code_challenge=wjCennF9ICaHQj4L7PZIl3YaQbwB0PWzBMLkjt9SdB4&code_challenge_method=S256
[2025-08-30T10:06:06.898Z] GET / -> 200 (3ms)
[2025-08-30T10:06:06.927Z] GET /@vite/client -> 200 (17ms)
[2025-08-30T10:06:06.935Z] GET /@react-refresh -> 200 (7ms)
[2025-08-30T10:06:06.941Z] GET /node_modules/vite/dist/client/env.mjs -> 200 (6ms)
[2025-08-30T10:06:06.941Z] GET /src/main.tsx -> 200 (14ms)
[2025-08-30T10:06:06.972Z] GET /node_modules/.vite/deps/react_jsx-dev-runtime.js?v=3d9986f6 -> 200 (12ms)
[2025-08-30T10:06:06.972Z] GET /node_modules/.vite/deps/react.js?v=3d9986f6 -> 200 (12ms)
[2025-08-30T10:06:06.972Z] GET /node_modules/.vite/deps/styled-components.js?v=3d9986f6 -> 200 (11ms)
[2025-08-30T10:06:06.972Z] GET /node_modules/.vite/deps/react-dom_client.js?v=3d9986f6 -> 200 (11ms)
[2025-08-30T10:06:06.975Z] GET /node_modules/.vite/deps/react-router-dom.js?v=3d9986f6 -> 200 (14ms)
[2025-08-30T10:06:06.975Z] GET /src/App.tsx -> 200 (14ms)
[2025-08-30T10:06:06.980Z] GET /src/styles/global.ts -> 200 (19ms)
[2025-08-30T10:06:06.999Z] GET /node_modules/.vite/deps/chunk-I4MZPW7S.js?v=3d9986f6 -> 200 (19ms)
[2025-08-30T10:06:06.999Z] GET /node_modules/.vite/deps/chunk-QXLG2TGQ.js?v=3d9986f6 -> 200 (18ms)
[2025-08-30T10:06:07.130Z] GET /src/pages/Flows.tsx -> 200 (131ms)
[2025-08-30T10:06:07.157Z] GET /src/pages/OIDC.tsx -> 200 (157ms)
[2025-08-30T10:06:07.161Z] GET /src/components/Sidebar.tsx -> 200 (162ms)
[2025-08-30T10:06:07.161Z] GET /src/components/Navbar.tsx -> 200 (162ms)
[2025-08-30T10:06:07.161Z] GET /src/contexts/AuthContext.tsx -> 200 (163ms)
[2025-08-30T10:06:07.161Z] GET /src/pages/Configuration.tsx -> 200 (162ms)
[2025-08-30T10:06:07.161Z] GET /src/pages/Documentation.tsx -> 200 (162ms)
[2025-08-30T10:06:07.161Z] GET /src/components/CredentialSetupModal.tsx -> 200 (162ms)
[2025-08-30T10:06:07.162Z] GET /src/pages/Callback.tsx -> 200 (162ms)
[2025-08-30T10:06:07.162Z] GET /src/pages/flows/ImplicitGrantFlow.tsx -> 200 (163ms)
[2025-08-30T10:06:07.162Z] GET /src/pages/flows/ClientCredentialsFlow.tsx -> 200 (163ms)
[2025-08-30T10:06:07.162Z] GET /src/pages/flows/PKCEFlow.tsx -> 200 (163ms)
[2025-08-30T10:06:07.162Z] GET /src/pages/flows/IDTokensFlow.tsx -> 200 (162ms)
[2025-08-30T10:06:07.162Z] GET /src/pages/flows/DeviceCodeFlow.tsx -> 200 (162ms)
[2025-08-30T10:06:07.162Z] GET /src/pages/flows/UserInfoFlow.tsx -> 200 (162ms)
[2025-08-30T10:06:07.161Z] GET /src/pages/Dashboard.tsx -> 200 (162ms)
[2025-08-30T10:06:07.163Z] GET /src/pages/Login.tsx -> 200 (164ms)
[2025-08-30T10:06:07.176Z] GET /src/components/Card.tsx -> 200 (1ms)
[2025-08-30T10:06:07.176Z] GET /node_modules/.vite/deps/react-icons_fi.js?v=3d9986f6 -> 200 (2ms)
[2025-08-30T10:06:07.178Z] GET /src/config/pingone.ts -> 200 (4ms)
[2025-08-30T10:06:07.178Z] GET /src/utils/storage.ts -> 200 (4ms)
[2025-08-30T10:06:07.179Z] GET /src/contexts/OAuthContext.tsx -> 200 (4ms)
[2025-08-30T10:06:07.179Z] GET /src/utils/oauth.ts -> 200 (5ms)
[2025-08-30T10:06:07.228Z] GET /favicon.ico -> 200 (1ms)
[2025-08-30T10:06:07.234Z] GET /favicon.ico -> 200 (1ms)
[2025-08-30T10:06:07.241Z] GET /favicon.ico -> 200 (1ms)
[2025-08-30T10:06:10.084Z] GET /src/contexts/AuthContext.tsx?t=1756548370070 -> 200 (12ms)
[2025-08-30T10:06:10.109Z] GET /src/components/Navbar.tsx?t=1756548370070 -> 200 (19ms)
[2025-08-30T10:06:10.109Z] GET /src/pages/Dashboard.tsx?t=1756548370070 -> 200 (19ms)
[2025-08-30T10:06:10.109Z] GET /src/App.tsx?t=1756548370070 -> 200 (19ms)
[2025-08-30T10:06:10.110Z] GET /src/pages/Callback.tsx?t=1756548370070 -> 200 (20ms)
[2025-08-30T10:06:10.181Z] GET /src/pages/Login.tsx?t=1756548370070 -> 200 (90ms)
[2025-08-30T10:06:10.853Z] GET /.well-known/appspecific/com.chrome.devtools.json -> 200 (4ms)
[2025-08-30T10:06:19.482Z] CLIENT POST / :: AUTHORIZATION GET https://auth.pingone.com/d02d2305-f445-406d-82ee-7cdbf6eeabfd/as/authorize?client_id=a4f963ea-0736-456a-be72-b1fa4f63f81f&redirect_uri=https%3A%2F%2Flocalhost%3A3000%2Fcallback&response_type=code&scope=openid+profile+email&state=***masked***&code_challenge=6WB4nRjLqMmsStMVN3gv9XWlZQ9FcdqKJyfFLhPmtwU&code_challenge_method=S256
[2025-08-30T10:07:35.649Z] GET / -> 200 (3ms)
[2025-08-30T10:07:35.708Z] GET /.well-known/appspecific/com.chrome.devtools.json -> 200 (15ms)
[2025-08-30T10:07:35.714Z] GET /src/main.tsx?t=1756548431060 -> 200 (5ms)
[2025-08-30T10:07:35.715Z] GET /@react-refresh -> 200 (5ms)
[2025-08-30T10:07:35.714Z] GET /@vite/client -> 200 (11ms)
[2025-08-30T10:07:35.718Z] GET /node_modules/.vite/deps/react_jsx-dev-runtime.js?v=3d9986f6 -> 200 (1ms)
[2025-08-30T10:07:35.718Z] GET /node_modules/vite/dist/client/env.mjs -> 200 (1ms)
[2025-08-30T10:07:35.722Z] GET /node_modules/.vite/deps/react-dom_client.js?v=3d9986f6 -> 200 (3ms)
[2025-08-30T10:07:35.722Z] GET /node_modules/.vite/deps/styled-components.js?v=3d9986f6 -> 200 (1ms)
[2025-08-30T10:07:35.722Z] GET /src/App.tsx?t=1756548431060 -> 200 (2ms)
[2025-08-30T10:07:35.723Z] GET /src/styles/global.ts -> 200 (2ms)
[2025-08-30T10:07:35.722Z] GET /node_modules/.vite/deps/react-router-dom.js?v=3d9986f6 -> 200 (3ms)
[2025-08-30T10:07:35.722Z] GET /node_modules/.vite/deps/react.js?v=3d9986f6 -> 200 (4ms)
[2025-08-30T10:07:35.729Z] GET /node_modules/.vite/deps/chunk-I4MZPW7S.js?v=3d9986f6 -> 200 (1ms)
[2025-08-30T10:07:35.741Z] GET /node_modules/.vite/deps/chunk-QXLG2TGQ.js?v=3d9986f6 -> 200 (8ms)
[2025-08-30T10:07:35.751Z] GET /src/contexts/AuthContext.tsx?t=1756548431060 -> 200 (11ms)
[2025-08-30T10:07:35.756Z] GET /src/components/Navbar.tsx?t=1756548431060 -> 200 (14ms)
[2025-08-30T10:07:35.759Z] GET /src/components/Sidebar.tsx -> 200 (17ms)
[2025-08-30T10:07:35.759Z] GET /src/components/CredentialSetupModal.tsx -> 200 (16ms)
[2025-08-30T10:07:35.759Z] GET /src/pages/Dashboard.tsx?t=1756548431060 -> 200 (16ms)
[2025-08-30T10:07:35.759Z] GET /src/pages/Flows.tsx -> 200 (16ms)
[2025-08-30T10:07:35.759Z] GET /src/pages/Configuration.tsx -> 200 (15ms)
[2025-08-30T10:07:35.759Z] GET /src/pages/Documentation.tsx -> 200 (15ms)
[2025-08-30T10:07:35.759Z] GET /src/pages/Callback.tsx?t=1756548431060 -> 200 (13ms)
[2025-08-30T10:07:35.759Z] GET /src/pages/Login.tsx?t=1756548431060 -> 200 (15ms)
[2025-08-30T10:07:35.759Z] GET /src/pages/flows/ImplicitGrantFlow.tsx -> 200 (13ms)
[2025-08-30T10:07:35.759Z] GET /src/pages/flows/ClientCredentialsFlow.tsx -> 200 (12ms)
[2025-08-30T10:07:35.759Z] GET /src/pages/flows/DeviceCodeFlow.tsx -> 200 (12ms)
[2025-08-30T10:07:35.759Z] GET /src/pages/flows/PKCEFlow.tsx -> 200 (12ms)
[2025-08-30T10:07:35.759Z] GET /src/pages/flows/IDTokensFlow.tsx -> 200 (11ms)
[2025-08-30T10:07:35.759Z] GET /src/pages/flows/UserInfoFlow.tsx -> 200 (11ms)
[2025-08-30T10:07:35.759Z] GET /src/pages/OIDC.tsx -> 200 (10ms)
[2025-08-30T10:07:35.763Z] GET /src/utils/storage.ts -> 200 (3ms)
[2025-08-30T10:07:35.763Z] GET /src/config/pingone.ts -> 200 (3ms)
[2025-08-30T10:07:35.767Z] GET /src/utils/oauth.ts -> 200 (6ms)
[2025-08-30T10:07:35.767Z] GET /src/components/Card.tsx -> 200 (5ms)
[2025-08-30T10:07:35.767Z] GET /node_modules/.vite/deps/react-icons_fi.js?v=3d9986f6 -> 200 (6ms)
[2025-08-30T10:07:35.767Z] GET /src/contexts/OAuthContext.tsx -> 200 (5ms)
[2025-08-30T10:07:35.833Z] GET /favicon.ico -> 200 (2ms)
[2025-08-30T10:07:35.838Z] GET /favicon.ico -> 200 (1ms)
[2025-08-30T10:07:35.844Z] GET /favicon.ico -> 200 (1ms)
[2025-08-30T10:07:37.058Z] CLIENT POST / :: AUTHORIZATION GET https://auth.pingone.com/d02d2305-f445-406d-82ee-7cdbf6eeabfd/as/authorize?client_id=a4f963ea-0736-456a-be72-b1fa4f63f81f&redirect_uri=https%3A%2F%2Flocalhost%3A3000%2Fcallback&response_type=code&scope=openid+profile+email&state=***masked***&code_challenge=PG7tc5aIbkk4DprmiBg3BFYOYvCQ_-mR9madfMoGYVs&code_challenge_method=S256
[2025-08-30T10:08:29.773Z] CLIENT POST / :: AUTHORIZATION GET https://auth.pingone.com/d02d2305-f445-406d-82ee-7cdbf6eeabfd/as/authorize?client_id=a4f963ea-0736-456a-be72-b1fa4f63f81f&redirect_uri=https%3A%2F%2Flocalhost%3A3000%2Fcallback&response_type=code&scope=openid+profile+email&state=***masked***&code_challenge=DUZkE6UIBb_jt2IvAf2lwXnNWzz6ksrG45-CYb2iOUk&code_challenge_method=S256
[2025-08-30T10:10:52.862Z] GET /login -> 200 (3ms)
[2025-08-30T10:10:52.889Z] GET /@vite/client -> 200 (13ms)
[2025-08-30T10:10:52.894Z] GET /src/main.tsx?t=1756548431060 -> 200 (6ms)
[2025-08-30T10:10:52.894Z] GET /@react-refresh -> 200 (5ms)
[2025-08-30T10:10:52.896Z] GET /.well-known/appspecific/com.chrome.devtools.json -> 200 (4ms)
[2025-08-30T10:10:52.898Z] GET /node_modules/vite/dist/client/env.mjs -> 200 (1ms)
[2025-08-30T10:10:52.907Z] GET /src/App.tsx?t=1756548431060 -> 200 (1ms)
[2025-08-30T10:10:52.908Z] GET /src/styles/global.ts -> 200 (1ms)
[2025-08-30T10:10:52.917Z] GET /src/contexts/AuthContext.tsx?t=1756548431060 -> 200 (3ms)
[2025-08-30T10:10:52.917Z] GET /src/components/Navbar.tsx?t=1756548431060 -> 200 (2ms)
[2025-08-30T10:10:52.917Z] GET /src/components/Sidebar.tsx -> 200 (2ms)
[2025-08-30T10:10:52.917Z] GET /src/components/CredentialSetupModal.tsx -> 200 (1ms)
[2025-08-30T10:10:52.917Z] GET /src/pages/Dashboard.tsx?t=1756548431060 -> 200 (1ms)
[2025-08-30T10:10:52.925Z] GET /src/pages/Flows.tsx -> 200 (8ms)
[2025-08-30T10:10:52.927Z] GET /src/pages/Login.tsx?t=1756548431060 -> 200 (7ms)
[2025-08-30T10:10:52.926Z] GET /src/pages/Configuration.tsx -> 200 (9ms)
[2025-08-30T10:10:52.927Z] GET /src/pages/flows/ImplicitGrantFlow.tsx -> 200 (5ms)
[2025-08-30T10:10:52.927Z] GET /src/pages/Callback.tsx?t=1756548431060 -> 200 (5ms)
[2025-08-30T10:10:52.926Z] GET /src/pages/Documentation.tsx -> 200 (7ms)
[2025-08-30T10:10:52.927Z] GET /src/pages/flows/ClientCredentialsFlow.tsx -> 200 (5ms)
[2025-08-30T10:10:52.927Z] GET /src/pages/flows/UserInfoFlow.tsx -> 200 (4ms)
[2025-08-30T10:10:52.927Z] GET /src/pages/flows/IDTokensFlow.tsx -> 200 (4ms)
[2025-08-30T10:10:52.927Z] GET /src/pages/flows/DeviceCodeFlow.tsx -> 200 (5ms)
[2025-08-30T10:10:52.927Z] GET /src/pages/OIDC.tsx -> 200 (4ms)
[2025-08-30T10:10:52.931Z] GET /src/config/pingone.ts -> 200 (4ms)
[2025-08-30T10:10:52.927Z] GET /src/pages/flows/PKCEFlow.tsx -> 200 (5ms)
[2025-08-30T10:10:52.931Z] GET /src/utils/storage.ts -> 200 (5ms)
[2025-08-30T10:10:52.931Z] GET /src/utils/oauth.ts -> 200 (3ms)
[2025-08-30T10:10:52.931Z] GET /src/components/Card.tsx -> 200 (1ms)
[2025-08-30T10:10:52.934Z] GET /src/contexts/OAuthContext.tsx -> 200 (4ms)
[2025-08-30T10:10:53.005Z] GET /favicon.ico -> 200 (2ms)
[2025-08-30T10:11:10.572Z] CLIENT POST / :: AUTHORIZATION GET https://auth.pingone.com/b9817c16-9910-4415-b67e-4ac687da74d9/as/authorize?client_id=a4f963ea-0736-456a-be72-b1fa4f63f81f&redirect_uri=https%3A%2F%2Flocalhost%3A3000%2Fcallback&response_type=code&scope=openid+profile+email&state=***masked***&code_challenge=bOHLPI9y5MbRJBSPJ43ymlyFbFdYX9fSj7WYQBKuuWU&code_challenge_method=S256
[2025-08-30T10:11:38.098Z] GET /callback?code=00c51eca-1a25-4335-9761-fb93a6fa9d23&state=0f01a2ea2fdcd41858c531491ccd461e -> 200 (3ms)
[2025-08-30T10:11:38.137Z] GET /@vite/client -> 200 (11ms)
[2025-08-30T10:11:38.137Z] GET /src/main.tsx?t=1756548431060 -> 200 (3ms)
[2025-08-30T10:11:38.138Z] GET /@react-refresh -> 200 (3ms)
[2025-08-30T10:11:38.141Z] GET /node_modules/.vite/deps/react_jsx-dev-runtime.js?v=3d9986f6 -> 200 (2ms)
[2025-08-30T10:11:38.141Z] GET /node_modules/.vite/deps/react-dom_client.js?v=3d9986f6 -> 200 (1ms)
[2025-08-30T10:11:38.141Z] GET /node_modules/.vite/deps/react.js?v=3d9986f6 -> 200 (1ms)
[2025-08-30T10:11:38.141Z] GET /src/App.tsx?t=1756548431060 -> 200 (0ms)
[2025-08-30T10:11:38.141Z] GET /node_modules/.vite/deps/react-router-dom.js?v=3d9986f6 -> 200 (1ms)
[2025-08-30T10:11:38.143Z] GET /node_modules/.vite/deps/styled-components.js?v=3d9986f6 -> 200 (2ms)
[2025-08-30T10:11:38.143Z] GET /node_modules/vite/dist/client/env.mjs -> 200 (1ms)
[2025-08-30T10:11:38.143Z] GET /src/styles/global.ts -> 200 (2ms)
[2025-08-30T10:11:38.148Z] GET /node_modules/.vite/deps/chunk-I4MZPW7S.js?v=3d9986f6 -> 200 (4ms)
[2025-08-30T10:11:38.148Z] GET /node_modules/.vite/deps/chunk-QXLG2TGQ.js?v=3d9986f6 -> 200 (3ms)
[2025-08-30T10:11:38.151Z] GET /src/contexts/AuthContext.tsx?t=1756548431060 -> 200 (1ms)
[2025-08-30T10:11:38.155Z] GET /src/components/Navbar.tsx?t=1756548431060 -> 200 (2ms)
[2025-08-30T10:11:38.155Z] GET /src/components/Sidebar.tsx -> 200 (2ms)
[2025-08-30T10:11:38.162Z] GET /src/components/CredentialSetupModal.tsx -> 200 (8ms)
[2025-08-30T10:11:38.162Z] GET /src/pages/Flows.tsx -> 200 (6ms)
[2025-08-30T10:11:38.162Z] GET /src/pages/Dashboard.tsx?t=1756548431060 -> 200 (7ms)
[2025-08-30T10:11:38.162Z] GET /src/pages/Configuration.tsx -> 200 (6ms)
[2025-08-30T10:11:38.162Z] GET /src/pages/Documentation.tsx -> 200 (5ms)
[2025-08-30T10:11:38.162Z] GET /src/pages/Login.tsx?t=1756548431060 -> 200 (5ms)
[2025-08-30T10:11:38.162Z] GET /src/pages/flows/ClientCredentialsFlow.tsx -> 200 (4ms)
[2025-08-30T10:11:38.162Z] GET /src/pages/flows/ImplicitGrantFlow.tsx -> 200 (4ms)
[2025-08-30T10:11:38.162Z] GET /src/pages/flows/PKCEFlow.tsx -> 200 (4ms)
[2025-08-30T10:11:38.162Z] GET /src/pages/flows/DeviceCodeFlow.tsx -> 200 (3ms)
[2025-08-30T10:11:38.162Z] GET /src/pages/Callback.tsx?t=1756548431060 -> 200 (4ms)
[2025-08-30T10:11:38.162Z] GET /src/pages/flows/UserInfoFlow.tsx -> 200 (3ms)
[2025-08-30T10:11:38.162Z] GET /src/pages/flows/IDTokensFlow.tsx -> 200 (3ms)
[2025-08-30T10:11:38.162Z] GET /src/pages/OIDC.tsx -> 200 (2ms)
[2025-08-30T10:11:38.165Z] GET /src/utils/storage.ts -> 200 (4ms)
[2025-08-30T10:11:38.165Z] GET /src/utils/oauth.ts -> 200 (2ms)
[2025-08-30T10:11:38.165Z] GET /src/config/pingone.ts -> 200 (2ms)
[2025-08-30T10:11:38.165Z] GET /node_modules/.vite/deps/react-icons_fi.js?v=3d9986f6 -> 200 (1ms)
[2025-08-30T10:11:38.166Z] GET /src/components/Card.tsx -> 200 (1ms)
[2025-08-30T10:11:38.166Z] GET /src/contexts/OAuthContext.tsx -> 200 (1ms)
[2025-08-30T10:11:38.215Z] GET /favicon.ico -> 200 (1ms)
[2025-08-30T10:11:41.101Z] GET /.well-known/appspecific/com.chrome.devtools.json -> 200 (2ms)
[2025-08-30T10:12:50.360Z] GET /src/pages/Callback.tsx?t=1756548770344 -> 200 (13ms)
[2025-08-30T10:12:59.423Z] GET /src/pages/Callback.tsx?t=1756548779412 -> 200 (9ms)
[2025-08-30T10:12:59.453Z] CLIENT POST / :: TOKEN POST https://auth.pingone.com/b9817c16-9910-4415-b67e-4ac687da74d9/as/token grant_type=authorization_code redirect_uri=https%3A%2F%2Flocalhost%3A3000%2Fcallback
[2025-08-30T10:12:59.455Z] CLIENT POST / :: TOKEN POST https://auth.pingone.com/b9817c16-9910-4415-b67e-4ac687da74d9/as/token grant_type=authorization_code redirect_uri=https%3A%2F%2Flocalhost%3A3000%2Fcallback
[2025-08-30T10:12:59.465Z] CLIENT POST / :: TOKEN POST https://auth.pingone.com/b9817c16-9910-4415-b67e-4ac687da74d9/as/token grant_type=authorization_code redirect_uri=https%3A%2F%2Flocalhost%3A3000%2Fcallback
[2025-08-30T10:12:59.468Z] CLIENT POST / :: TOKEN POST https://auth.pingone.com/b9817c16-9910-4415-b67e-4ac687da74d9/as/token grant_type=authorization_code redirect_uri=https%3A%2F%2Flocalhost%3A3000%2Fcallback
[2025-08-30T10:12:59.895Z] CLIENT POST / :: ID_TOKEN validate iss=https://auth.pingone.com/b9817c16-9910-4415-b67e-4ac687da74d9 aud=a4f963ea-0736-456a-be72-b1fa4f63f81f
[2025-08-30T10:12:59.938Z] GET /favicon.ico -> 200 (2ms)
[2025-08-30T10:12:59.969Z] CLIENT POST / :: ID_TOKEN validate iss=https://auth.pingone.com/b9817c16-9910-4415-b67e-4ac687da74d9 aud=a4f963ea-0736-456a-be72-b1fa4f63f81f
[2025-08-30T10:12:59.982Z] CLIENT POST / :: ID_TOKEN validate iss=https://auth.pingone.com/b9817c16-9910-4415-b67e-4ac687da74d9 aud=a4f963ea-0736-456a-be72-b1fa4f63f81f
[2025-08-30T10:12:59.982Z] CLIENT POST / :: ID_TOKEN validate iss=https://auth.pingone.com/b9817c16-9910-4415-b67e-4ac687da74d9 aud=a4f963ea-0736-456a-be72-b1fa4f63f81f
[2025-08-30T10:13:08.708Z] GET /src/pages/Callback.tsx?t=1756548788671 -> 200 (32ms)
[2025-08-30T10:13:29.953Z] GET /login -> 200 (5ms)
[2025-08-30T10:13:29.981Z] GET /@vite/client -> 200 (10ms)
[2025-08-30T10:13:29.996Z] GET /src/main.tsx?t=1756548788671 -> 200 (15ms)
[2025-08-30T10:13:29.999Z] GET /@react-refresh -> 200 (16ms)
[2025-08-30T10:13:30.001Z] GET /node_modules/vite/dist/client/env.mjs -> 200 (1ms)
[2025-08-30T10:13:30.007Z] GET /.well-known/appspecific/com.chrome.devtools.json -> 200 (12ms)
[2025-08-30T10:13:30.013Z] GET /src/App.tsx?t=1756548788671 -> 200 (3ms)
[2025-08-30T10:13:30.016Z] GET /src/styles/global.ts -> 200 (4ms)
[2025-08-30T10:13:30.034Z] GET /src/components/Navbar.tsx?t=1756548431060 -> 200 (3ms)
[2025-08-30T10:13:30.034Z] GET /src/components/Sidebar.tsx -> 200 (3ms)
[2025-08-30T10:13:30.034Z] GET /src/components/CredentialSetupModal.tsx -> 200 (2ms)
[2025-08-30T10:13:30.034Z] GET /src/contexts/AuthContext.tsx?t=1756548431060 -> 200 (5ms)
[2025-08-30T10:13:30.043Z] GET /src/pages/Callback.tsx?t=1756548788671 -> 304 (6ms)
